generation,fitness,features,number of features,binary_vector
1,0.9856552652262784,"['CD4.Tcells_naive', 'Gr', 'mDCs', 'ncMCs', 'TCRgd.Tcells', 'Tregs', 'CD45RA.Tregs_STAT1_IFNa100', 'cMCs_STAT1_IFNa100', 'intMCs_STAT1_IFNa100', 'mDCs_STAT1_IFNa100', 'CD7.NKcells_STAT3_IFNa100', 'mDCs_STAT3_IFNa100', 'Tbet.CD8.Tcells_naive_STAT3_IFNa100', 'Tregs_STAT3_IFNa100', 'CD4.Tcells_naive_STAT5_IFNa100', 'CD4.Tcells_STAT5_IFNa100', 'CD8.Tcells_naive_STAT5_IFNa100', 'Gr_STAT5_IFNa100', 'Tbet.CD4.Tcells_mem_STAT5_IFNa100', 'Tregs_STAT5_IFNa100', 'CD45RA.Tregs_ERK_IL100', 'CD8.Tcells_ERK_IL100', 'Gr_ERK_IL100', 'ncMCs_ERK_IL100', 'CD4.Tcells_naive_STAT1_IL100', 'CD45RA.Tregs_STAT1_IL100.1', 'CD56.CD16.NKcells_STAT1_IL100', 'pDCs_STAT1_IL100', 'CD45RA.Tregs_STAT3_IL100', 'Gr_STAT3_IL100', 'Tbet.CD8.Tcells_naive_STAT3_IL100', 'Bcells_STAT5_IL100', 'CD4.Tcells_STAT5_IL100', 'CD8.Tcells_mem_STAT5_IL100', 'cMCs_STAT5_IL100', 'Gr_STAT5_IL100', 'intMCs_STAT5_IL100', 'M.MDSC_STAT5_IL100', 'ncMCs_STAT5_IL100', 'CD45RA.Tregs_CREB_LPS100', 'Gr_CREB_LPS100', 'intMCs_CREB_LPS100', 'cMCs_ERK_LPS100', 'mDCs_ERK_LPS100', 'CD56.CD16.NKcells_MAPKAPK2_LPS100', 'CD16.CD56.NKcells_NFkB_LPS100', 'CD7.NKcells_NFkB_LPS100', 'Gr_NFkB_LPS100', 'Tregs_NFkB_LPS100', 'CD16.CD56.NKcells_p38_LPS100', 'mDCs_p38_LPS100', 'CD56.CD16.NKcells_S6_LPS100', 'Gr_S6_LPS100', 'intMCs_S6_LPS100', 'CD4.Tcells_mem_CREB_Unstim', 'CD45RA.Tregs_CREB_Unstim', 'Gr_CREB_Unstim', 'Tbet.CD4.Tcells_mem_CREB_Unstim', 'Tbet.CD4.Tcells_naive_CREB_Unstim', 'CD4.Tcells_mem_ERK_Unstim', 'CD4.Tcells_naive_ERK_Unstim', 'CD45RA.Tregs_ERK_Unstim.1', 'CD8.Tcells_naive_ERK_Unstim', 'CD8.Tcells_ERK_Unstim', 'Tbet.CD4.Tcells_naive_ERK_Unstim', 'Tbet.CD8.Tcells_naive_ERK_Unstim', 'CD4.Tcells_mem_IkB_Unstim', 'CD4.Tcells_naive_IkB_Unstim', 'CD4.Tcells_IkB_Unstim', 'CD7.NKcells_IkB_Unstim', 'CD8.Tcells_IkB_Unstim', 'Tbet.CD8.Tcells_mem_IkB_Unstim', 'TCRgd.Tcells_IkB_Unstim', 'CD16.CD56.NKcells_MAPKAPK2_Unstim', 'CD4.Tcells_mem_MAPKAPK2_Unstim', 'CD4.Tcells_naive_MAPKAPK2_Unstim', 'CD45RA.Tregs_MAPKAPK2_Unstim', 'CD56.CD16.NKcells_NFkB_Unstim', 'CD8.Tcells_mem_NFkB_Unstim', 'CD8.Tcells_naive_NFkB_Unstim', 'Gr_NFkB_Unstim', 'Tbet.CD8.Tcells_naive_NFkB_Unstim', 'CD7.NKcells_p38_Unstim', 'intMCs_p38_Unstim', 'M.MDSC_p38_Unstim', 'ncMCs_p38_Unstim', 'Tbet.CD8.Tcells_naive_p38_Unstim', 'Tregs_p38_Unstim', 'CD45RA.Tregs_S6_Unstim', 'CD45RA.Tregs_S6_Unstim.1', 'CD8.Tcells_mem_S6_Unstim', 'CD8.Tcells_S6_Unstim', 'cMCs_S6_Unstim', 'mDCs_S6_Unstim', 'Tbet.CD4.Tcells_mem_S6_Unstim', 'Tbet.CD4.Tcells_naive_S6_Unstim', 'CD45RA.Tregs_STAT1_Unstim.1', 'CD7.NKcells_STAT1_Unstim', 'CD8.Tcells_STAT1_Unstim', 'mDCs_STAT1_Unstim', 'Tbet.CD4.Tcells_naive_STAT1_Unstim', 'Tregs_STAT1_Unstim', 'CD4.Tcells_mem_STAT3_Unstim', 'CD4.Tcells_naive_STAT3_Unstim', 'Tbet.CD4.Tcells_naive_STAT3_Unstim', 'CD16.CD56.NKcells_STAT5_Unstim', 'CD4.Tcells_naive_STAT5_Unstim', 'CD4.Tcells_STAT5_Unstim', 'CD45RA.Tregs_STAT5_Unstim', 'CD7.NKcells_STAT5_Unstim', 'CD8.Tcells_mem_STAT5_Unstim', 'cMCs_STAT5_Unstim', 'ncMCs_STAT5_Unstim']",113,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
2,0.9695596210753195,"['Bcells', 'CD4.Tcells_mem', 'CD45RA.Tregs', 'CD45RA.Tregs.1', 'CD56.CD16.NKcells', 'CD8.Tcells_mem', 'CD8.Tcells_naive', 'CD8.Tcells', 'Gr', 'intMCs', 'M.MDSC', 'mDCs', 'Tbet.CD4.Tcells_mem', 'Tbet.CD4.Tcells_naive', 'Tbet.CD8.Tcells_mem', 'Tbet.CD8.Tcells_naive', 'TCRgd.Tcells', 'CD4.Tcells_mem_STAT1_IFNa100', 'CD4.Tcells_STAT1_IFNa100', 'CD45RA.Tregs_STAT1_IFNa100', 'CD56.CD16.NKcells_STAT1_IFNa100', 'CD7.NKcells_STAT1_IFNa100', 'CD8.Tcells_naive_STAT1_IFNa100', 'CD8.Tcells_STAT1_IFNa100', 'intMCs_STAT1_IFNa100', 'M.MDSC_STAT1_IFNa100', 'ncMCs_STAT1_IFNa100', 'Tbet.CD4.Tcells_mem_STAT1_IFNa100', 'Tbet.CD4.Tcells_naive_STAT1_IFNa100', 'Tbet.CD8.Tcells_naive_STAT1_IFNa100', 'Bcells_STAT3_IFNa100', 'CD16.CD56.NKcells_STAT3_IFNa100', 'CD4.Tcells_naive_STAT3_IFNa100', 'CD45RA.Tregs_STAT3_IFNa100', 'CD56.CD16.NKcells_STAT3_IFNa100', 'CD8.Tcells_mem_STAT3_IFNa100', 'CD8.Tcells_naive_STAT3_IFNa100', 'CD8.Tcells_STAT3_IFNa100', 'M.MDSC_STAT3_IFNa100', 'mDCs_STAT3_IFNa100', 'ncMCs_STAT3_IFNa100', 'Tbet.CD4.Tcells_naive_STAT3_IFNa100', 'Tbet.CD8.Tcells_mem_STAT3_IFNa100', 'TCRgd.Tcells_STAT3_IFNa100', 'Tregs_STAT3_IFNa100', 'Bcells_STAT5_IFNa100', 'CD4.Tcells_mem_STAT5_IFNa100', 'CD4.Tcells_STAT5_IFNa100', 'CD7.NKcells_STAT5_IFNa100', 'CD8.Tcells_mem_STAT5_IFNa100', 'CD8.Tcells_naive_STAT5_IFNa100', 'CD8.Tcells_STAT5_IFNa100', 'cMCs_STAT5_IFNa100', 'Gr_STAT5_IFNa100', 'M.MDSC_STAT5_IFNa100', 'mDCs_STAT5_IFNa100', 'ncMCs_STAT5_IFNa100', 'Tbet.CD4.Tcells_mem_STAT5_IFNa100', 'Tbet.CD4.Tcells_naive_STAT5_IFNa100', 'Tbet.CD8.Tcells_naive_STAT5_IFNa100', 'TCRgd.Tcells_STAT5_IFNa100', 'Tregs_STAT5_IFNa100', 'Bcells_ERK_IL100', 'CD16.CD56.NKcells_ERK_IL100', 'CD4.Tcells_naive_ERK_IL100', 'CD4.Tcells_ERK_IL100', 'CD56.CD16.NKcells_ERK_IL100', 'CD8.Tcells_mem_ERK_IL100', 'CD8.Tcells_naive_ERK_IL100', 'Gr_ERK_IL100', 'M.MDSC_ERK_IL100', 'ncMCs_ERK_IL100', 'Tbet.CD4.Tcells_mem_ERK_IL100', 'Tregs_ERK_IL100', 'CD16.CD56.NKcells_STAT1_IL100', 'CD4.Tcells_naive_STAT1_IL100', 'CD45RA.Tregs_STAT1_IL100', 'CD45RA.Tregs_STAT1_IL100.1', 'CD56.CD16.NKcells_STAT1_IL100', 'CD8.Tcells_naive_STAT1_IL100', 'CD8.Tcells_STAT1_IL100', 'cMCs_STAT1_IL100', 'intMCs_STAT1_IL100', 'mDCs_STAT1_IL100', 'pDCs_STAT1_IL100', 'Tbet.CD8.Tcells_mem_STAT1_IL100', 'Tbet.CD8.Tcells_naive_STAT1_IL100', 'TCRgd.Tcells_STAT1_IL100', 'Bcells_STAT3_IL100', 'CD4.Tcells_mem_STAT3_IL100', 'CD45RA.Tregs_STAT3_IL100', 'CD45RA.Tregs_STAT3_IL100.1', 'CD56.CD16.NKcells_STAT3_IL100', 'CD8.Tcells_naive_STAT3_IL100', 'CD8.Tcells_STAT3_IL100', 'Gr_STAT3_IL100', 'M.MDSC_STAT3_IL100', 'ncMCs_STAT3_IL100', 'Tbet.CD4.Tcells_mem_STAT3_IL100', 'Tbet.CD8.Tcells_mem_STAT3_IL100', 'Tbet.CD8.Tcells_naive_STAT3_IL100', 'CD4.Tcells_STAT5_IL100', 'CD56.CD16.NKcells_STAT5_IL100', 'CD8.Tcells_mem_STAT5_IL100', 'CD8.Tcells_naive_STAT5_IL100', 'Gr_STAT5_IL100', 'pDCs_STAT5_IL100', 'Tbet.CD4.Tcells_mem_STAT5_IL100', 'Tbet.CD4.Tcells_naive_STAT5_IL100', 'Tbet.CD8.Tcells_mem_STAT5_IL100', 'TCRgd.Tcells_STAT5_IL100', 'CD16.CD56.NKcells_CREB_LPS100', 'CD7.NKcells_CREB_LPS100', 'cMCs_CREB_LPS100', 'Gr_CREB_LPS100', 'M.MDSC_CREB_LPS100', 'mDCs_CREB_LPS100', 'ncMCs_CREB_LPS100', 'Tregs_CREB_LPS100', 'CD16.CD56.NKcells_ERK_LPS100', 'CD45RA.Tregs_ERK_LPS100', 'CD45RA.Tregs_ERK_LPS100.1', 'CD7.NKcells_ERK_LPS100', 'intMCs_ERK_LPS100', 'Tregs_ERK_LPS100', 'CD16.CD56.NKcells_IkB_LPS100', 'CD45RA.Tregs_IkB_LPS100', 'cMCs_IkB_LPS100', 'Gr_IkB_LPS100', 'intMCs_IkB_LPS100', 'M.MDSC_IkB_LPS100', 'mDCs_IkB_LPS100', 'ncMCs_IkB_LPS100', 'CD45RA.Tregs_MAPKAPK2_LPS100', 'CD56.CD16.NKcells_MAPKAPK2_LPS100', 'CD7.NKcells_MAPKAPK2_LPS100', 'cMCs_MAPKAPK2_LPS100', 'ncMCs_MAPKAPK2_LPS100', 'Tregs_MAPKAPK2_LPS100', 'CD16.CD56.NKcells_NFkB_LPS100', 'CD45RA.Tregs_NFkB_LPS100.1', 'CD7.NKcells_NFkB_LPS100', 'mDCs_NFkB_LPS100', 'Tregs_NFkB_LPS100', 'CD16.CD56.NKcells_p38_LPS100', 'CD45RA.Tregs_p38_LPS100.1', 'CD56.CD16.NKcells_p38_LPS100', 'M.MDSC_p38_LPS100', 'CD16.CD56.NKcells_S6_LPS100', 'CD45RA.Tregs_S6_LPS100', 'CD45RA.Tregs_S6_LPS100.1', 'intMCs_S6_LPS100', 'ncMCs_S6_LPS100', 'Bcells_CREB_Unstim', 'CD4.Tcells_naive_CREB_Unstim', 'CD45RA.Tregs_CREB_Unstim', 'CD56.CD16.NKcells_CREB_Unstim', 'CD8.Tcells_mem_CREB_Unstim', 'CD8.Tcells_naive_CREB_Unstim', 'CD8.Tcells_CREB_Unstim', 'cMCs_CREB_Unstim', 'Gr_CREB_Unstim', 'M.MDSC_CREB_Unstim', 'mDCs_CREB_Unstim', 'ncMCs_CREB_Unstim', 'pDCs_CREB_Unstim', 'Tbet.CD4.Tcells_mem_CREB_Unstim', 'Tbet.CD4.Tcells_naive_CREB_Unstim', 'TCRgd.Tcells_CREB_Unstim', 'Tregs_CREB_Unstim', 'Bcells_ERK_Unstim', 'CD16.CD56.NKcells_ERK_Unstim', 'CD4.Tcells_mem_ERK_Unstim', 'CD8.Tcells_mem_ERK_Unstim', 'CD8.Tcells_naive_ERK_Unstim', 'CD8.Tcells_ERK_Unstim', 'intMCs_ERK_Unstim', 'M.MDSC_ERK_Unstim', 'mDCs_ERK_Unstim', 'ncMCs_ERK_Unstim', 'Tbet.CD4.Tcells_mem_ERK_Unstim', 'Tbet.CD8.Tcells_mem_ERK_Unstim', 'Tbet.CD8.Tcells_naive_ERK_Unstim', 'TCRgd.Tcells_ERK_Unstim', 'CD4.Tcells_mem_IkB_Unstim', 'CD8.Tcells_IkB_Unstim', 'ncMCs_IkB_Unstim', 'Tbet.CD8.Tcells_naive_IkB_Unstim', 'TCRgd.Tcells_IkB_Unstim', 'Tregs_IkB_Unstim', 'CD16.CD56.NKcells_MAPKAPK2_Unstim', 'CD4.Tcells_mem_MAPKAPK2_Unstim', 'CD4.Tcells_naive_MAPKAPK2_Unstim', 'CD4.Tcells_MAPKAPK2_Unstim', 'CD45RA.Tregs_MAPKAPK2_Unstim', 'CD45RA.Tregs_MAPKAPK2_Unstim.1', 'CD8.Tcells_mem_MAPKAPK2_Unstim', 'CD8.Tcells_naive_MAPKAPK2_Unstim', 'CD8.Tcells_MAPKAPK2_Unstim', 'cMCs_MAPKAPK2_Unstim', 'Gr_MAPKAPK2_Unstim', 'M.MDSC_MAPKAPK2_Unstim', 'pDCs_MAPKAPK2_Unstim', 'Tbet.CD8.Tcells_mem_MAPKAPK2_Unstim', 'Tregs_MAPKAPK2_Unstim', 'Bcells_NFkB_Unstim', 'CD4.Tcells_NFkB_Unstim', 'CD45RA.Tregs_NFkB_Unstim.1', 'CD7.NKcells_NFkB_Unstim', 'Gr_NFkB_Unstim', 'M.MDSC_NFkB_Unstim', 'ncMCs_NFkB_Unstim', 'pDCs_NFkB_Unstim', 'Tbet.CD4.Tcells_naive_NFkB_Unstim', 'CD16.CD56.NKcells_p38_Unstim', 'CD4.Tcells_p38_Unstim', 'CD45RA.Tregs_p38_Unstim', 'CD8.Tcells_mem_p38_Unstim', 'CD8.Tcells_naive_p38_Unstim', 'CD8.Tcells_p38_Unstim', 'Gr_p38_Unstim', 'intMCs_p38_Unstim', 'M.MDSC_p38_Unstim', 'ncMCs_p38_Unstim', 'Tbet.CD8.Tcells_naive_p38_Unstim', 'TCRgd.Tcells_p38_Unstim', 'Tregs_p38_Unstim', 'CD16.CD56.NKcells_S6_Unstim', 'CD4.Tcells_mem_S6_Unstim', 'CD45RA.Tregs_S6_Unstim', 'CD45RA.Tregs_S6_Unstim.1', 'CD8.Tcells_S6_Unstim', 'cMCs_S6_Unstim', 'Gr_S6_Unstim', 'M.MDSC_S6_Unstim', 'pDCs_S6_Unstim', 'Tbet.CD4.Tcells_mem_S6_Unstim', 'Tbet.CD4.Tcells_naive_S6_Unstim', 'Tbet.CD8.Tcells_mem_S6_Unstim', 'Tbet.CD8.Tcells_naive_S6_Unstim', 'Tregs_S6_Unstim', 'CD4.Tcells_naive_STAT1_Unstim', 'CD4.Tcells_STAT1_Unstim', 'CD45RA.Tregs_STAT1_Unstim.1', 'CD7.NKcells_STAT1_Unstim', 'CD8.Tcells_mem_STAT1_Unstim', 'cMCs_STAT1_Unstim', 'Gr_STAT1_Unstim', 'intMCs_STAT1_Unstim', 'pDCs_STAT1_Unstim', 'Tbet.CD8.Tcells_mem_STAT1_Unstim', 'Tbet.CD8.Tcells_naive_STAT1_Unstim', 'Tregs_STAT1_Unstim', 'Bcells_STAT3_Unstim', 'CD4.Tcells_mem_STAT3_Unstim', 'CD4.Tcells_naive_STAT3_Unstim', 'CD4.Tcells_STAT3_Unstim', 'CD45RA.Tregs_STAT3_Unstim', 'Gr_STAT3_Unstim', 'intMCs_STAT3_Unstim', 'M.MDSC_STAT3_Unstim', 'ncMCs_STAT3_Unstim', 'Tbet.CD4.Tcells_naive_STAT3_Unstim', 'Tbet.CD8.Tcells_mem_STAT3_Unstim', 'Tbet.CD8.Tcells_naive_STAT3_Unstim', 'Tregs_STAT3_Unstim', 'CD4.Tcells_mem_STAT5_Unstim', 'CD45RA.Tregs_STAT5_Unstim', 'CD45RA.Tregs_STAT5_Unstim.1', 'CD7.NKcells_STAT5_Unstim', 'CD8.Tcells_naive_STAT5_Unstim', 'Gr_STAT5_Unstim', 'mDCs_STAT5_Unstim', 'ncMCs_STAT5_Unstim', 'Tbet.CD8.Tcells_naive_STAT5_Unstim', 'TCRgd.Tcells_STAT5_Unstim']",276,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]"
