generation,fitness,features,number of features,binary_vector
1,0.9912706304852459,"['CD56.CD16.NKcells', 'cMCs', 'Gr', 'ncMCs', 'Tbet.CD4.Tcells_mem', 'CD4.Tcells_STAT1_IFNa100', 'CD45RA.Tregs_STAT1_IFNa100', 'CD8.Tcells_mem_STAT1_IFNa100', 'mDCs_STAT1_IFNa100', 'ncMCs_STAT1_IFNa100', 'TCRgd.Tcells_STAT1_IFNa100', 'CD4.Tcells_mem_STAT3_IFNa100', 'CD4.Tcells_naive_STAT3_IFNa100', 'CD45RA.Tregs_STAT3_IFNa100.1', 'CD8.Tcells_mem_STAT3_IFNa100', 'Tbet.CD8.Tcells_naive_STAT3_IFNa100', 'Tregs_STAT3_IFNa100', 'Bcells_STAT5_IFNa100', 'CD4.Tcells_STAT5_IFNa100', 'CD45RA.Tregs_STAT5_IFNa100', 'cMCs_STAT5_IFNa100', 'Gr_STAT5_IFNa100', 'intMCs_STAT5_IFNa100', 'TCRgd.Tcells_STAT5_IFNa100', 'CD56.CD16.NKcells_ERK_IL100', 'CD8.Tcells_mem_ERK_IL100', 'CD8.Tcells_naive_ERK_IL100', 'cMCs_ERK_IL100', 'Gr_ERK_IL100', 'Tbet.CD8.Tcells_mem_ERK_IL100', 'Bcells_STAT1_IL100', 'CD4.Tcells_STAT1_IL100', 'intMCs_STAT1_IL100', 'CD8.Tcells_mem_STAT3_IL100', 'CD8.Tcells_naive_STAT3_IL100', 'CD8.Tcells_STAT3_IL100', 'intMCs_STAT3_IL100', 'intMCs_STAT5_IL100', 'Tbet.CD4.Tcells_mem_STAT5_IL100', 'Tbet.CD8.Tcells_mem_STAT5_IL100', 'CD45RA.Tregs_CREB_LPS100', 'intMCs_CREB_LPS100', 'mDCs_CREB_LPS100', 'Gr_IkB_LPS100', 'CD7.NKcells_MAPKAPK2_LPS100', 'intMCs_MAPKAPK2_LPS100', 'CD45RA.Tregs_NFkB_LPS100', 'CD7.NKcells_NFkB_LPS100', 'ncMCs_p38_LPS100', 'CD4.Tcells_CREB_Unstim', 'CD8.Tcells_CREB_Unstim', 'M.MDSC_CREB_Unstim', 'Tbet.CD4.Tcells_naive_CREB_Unstim', 'Bcells_ERK_Unstim', 'CD45RA.Tregs_ERK_Unstim', 'intMCs_ERK_Unstim', 'pDCs_ERK_Unstim', 'Tregs_ERK_Unstim', 'CD4.Tcells_IkB_Unstim', 'CD45RA.Tregs_IkB_Unstim.1', 'CD8.Tcells_IkB_Unstim', 'Tbet.CD8.Tcells_mem_IkB_Unstim', 'CD7.NKcells_MAPKAPK2_Unstim', 'ncMCs_MAPKAPK2_Unstim', 'pDCs_MAPKAPK2_Unstim', 'CD4.Tcells_naive_NFkB_Unstim', 'intMCs_NFkB_Unstim', 'CD45RA.Tregs_p38_Unstim', 'intMCs_p38_Unstim', 'Tbet.CD4.Tcells_mem_p38_Unstim', 'CD4.Tcells_S6_Unstim', 'CD45RA.Tregs_S6_Unstim', 'CD8.Tcells_S6_Unstim', 'Tbet.CD8.Tcells_mem_S6_Unstim', 'Tbet.CD8.Tcells_naive_S6_Unstim', 'CD45RA.Tregs_STAT1_Unstim.1', 'cMCs_STAT1_Unstim', 'pDCs_STAT1_Unstim', 'TCRgd.Tcells_STAT1_Unstim', 'Bcells_STAT3_Unstim', 'cMCs_STAT3_Unstim', 'Tbet.CD4.Tcells_mem_STAT3_Unstim', 'Tbet.CD4.Tcells_naive_STAT3_Unstim', 'CD4.Tcells_naive_STAT5_Unstim', 'CD45RA.Tregs_STAT5_Unstim.1', 'CD56.CD16.NKcells_STAT5_Unstim', 'ncMCs_STAT5_Unstim', 'Tregs_STAT5_Unstim']",88,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
2,0.9652264739536273,"['CD16.CD56.NKcells', 'CD4.Tcells_mem', 'CD4.Tcells', 'CD45RA.Tregs', 'CD56.CD16.NKcells', 'CD8.Tcells', 'Gr', 'M.MDSC', 'ncMCs', 'pDCs', 'Tbet.CD4.Tcells_mem', 'Tbet.CD8.Tcells_mem', 'Tbet.CD8.Tcells_naive', 'CD16.CD56.NKcells_STAT1_IFNa100', 'CD4.Tcells_mem_STAT1_IFNa100', 'CD45RA.Tregs_STAT1_IFNa100', 'CD45RA.Tregs_STAT1_IFNa100.1', 'CD56.CD16.NKcells_STAT1_IFNa100', 'CD8.Tcells_mem_STAT1_IFNa100', 'CD8.Tcells_naive_STAT1_IFNa100', 'CD8.Tcells_STAT1_IFNa100', 'cMCs_STAT1_IFNa100', 'intMCs_STAT1_IFNa100', 'Tbet.CD4.Tcells_mem_STAT1_IFNa100', 'Tbet.CD8.Tcells_mem_STAT1_IFNa100', 'TCRgd.Tcells_STAT1_IFNa100', 'Tregs_STAT1_IFNa100', 'Bcells_STAT3_IFNa100', 'CD4.Tcells_STAT3_IFNa100', 'CD7.NKcells_STAT3_IFNa100', 'CD8.Tcells_mem_STAT3_IFNa100', 'CD8.Tcells_naive_STAT3_IFNa100', 'M.MDSC_STAT3_IFNa100', 'ncMCs_STAT3_IFNa100', 'Tbet.CD8.Tcells_mem_STAT3_IFNa100', 'Tbet.CD8.Tcells_naive_STAT3_IFNa100', 'Tregs_STAT3_IFNa100', 'CD4.Tcells_mem_STAT5_IFNa100', 'CD8.Tcells_mem_STAT5_IFNa100', 'CD8.Tcells_naive_STAT5_IFNa100', 'CD8.Tcells_STAT5_IFNa100', 'cMCs_STAT5_IFNa100', 'Gr_STAT5_IFNa100', 'intMCs_STAT5_IFNa100', 'M.MDSC_STAT5_IFNa100', 'mDCs_STAT5_IFNa100', 'pDCs_STAT5_IFNa100', 'Bcells_ERK_IL100', 'CD4.Tcells_mem_ERK_IL100', 'CD4.Tcells_naive_ERK_IL100', 'CD45RA.Tregs_ERK_IL100', 'CD56.CD16.NKcells_ERK_IL100', 'CD7.NKcells_ERK_IL100', 'CD8.Tcells_mem_ERK_IL100', 'CD8.Tcells_naive_ERK_IL100', 'CD8.Tcells_ERK_IL100', 'intMCs_ERK_IL100', 'M.MDSC_ERK_IL100', 'pDCs_ERK_IL100', 'Tbet.CD4.Tcells_mem_ERK_IL100', 'Tbet.CD4.Tcells_naive_ERK_IL100', 'Tregs_ERK_IL100', 'CD4.Tcells_mem_STAT1_IL100', 'CD4.Tcells_naive_STAT1_IL100', 'CD4.Tcells_STAT1_IL100', 'CD45RA.Tregs_STAT1_IL100.1', 'CD8.Tcells_mem_STAT1_IL100', 'Gr_STAT1_IL100', 'M.MDSC_STAT1_IL100', 'Tbet.CD4.Tcells_mem_STAT1_IL100', 'Tbet.CD4.Tcells_naive_STAT1_IL100', 'Tbet.CD8.Tcells_mem_STAT1_IL100', 'Tbet.CD8.Tcells_naive_STAT1_IL100', 'Tregs_STAT1_IL100', 'CD4.Tcells_naive_STAT3_IL100', 'CD4.Tcells_STAT3_IL100', 'CD45RA.Tregs_STAT3_IL100', 'CD45RA.Tregs_STAT3_IL100.1', 'CD56.CD16.NKcells_STAT3_IL100', 'cMCs_STAT3_IL100', 'Gr_STAT3_IL100', 'M.MDSC_STAT3_IL100', 'mDCs_STAT3_IL100', 'pDCs_STAT3_IL100', 'Tbet.CD4.Tcells_mem_STAT3_IL100', 'Tregs_STAT3_IL100', 'Bcells_STAT5_IL100', 'CD4.Tcells_naive_STAT5_IL100', 'CD8.Tcells_STAT5_IL100', 'Gr_STAT5_IL100', 'intMCs_STAT5_IL100', 'pDCs_STAT5_IL100', 'Tbet.CD4.Tcells_naive_STAT5_IL100', 'TCRgd.Tcells_STAT5_IL100', 'CD45RA.Tregs_CREB_LPS100', 'CD45RA.Tregs_CREB_LPS100.1', 'intMCs_CREB_LPS100', 'M.MDSC_CREB_LPS100', 'ncMCs_CREB_LPS100', 'Tregs_CREB_LPS100', 'CD56.CD16.NKcells_ERK_LPS100', 'CD7.NKcells_ERK_LPS100', 'Tregs_ERK_LPS100', 'CD45RA.Tregs_IkB_LPS100', 'CD45RA.Tregs_IkB_LPS100.1', 'cMCs_IkB_LPS100', 'M.MDSC_IkB_LPS100', 'CD45RA.Tregs_MAPKAPK2_LPS100', 'CD45RA.Tregs_MAPKAPK2_LPS100.1', 'CD7.NKcells_MAPKAPK2_LPS100', 'Gr_MAPKAPK2_LPS100', 'intMCs_MAPKAPK2_LPS100', 'M.MDSC_MAPKAPK2_LPS100', 'CD16.CD56.NKcells_NFkB_LPS100', 'CD45RA.Tregs_NFkB_LPS100.1', 'CD56.CD16.NKcells_NFkB_LPS100', 'CD7.NKcells_NFkB_LPS100', 'intMCs_NFkB_LPS100', 'Tregs_NFkB_LPS100', 'CD56.CD16.NKcells_p38_LPS100', 'CD7.NKcells_p38_LPS100', 'Gr_p38_LPS100', 'M.MDSC_p38_LPS100', 'CD16.CD56.NKcells_S6_LPS100', 'CD45RA.Tregs_S6_LPS100', 'CD45RA.Tregs_S6_LPS100.1', 'CD56.CD16.NKcells_S6_LPS100', 'CD7.NKcells_S6_LPS100', 'cMCs_S6_LPS100', 'Gr_S6_LPS100', 'Bcells_CREB_Unstim', 'CD16.CD56.NKcells_CREB_Unstim', 'CD4.Tcells_mem_CREB_Unstim', 'CD4.Tcells_CREB_Unstim', 'CD56.CD16.NKcells_CREB_Unstim', 'CD7.NKcells_CREB_Unstim', 'CD8.Tcells_naive_CREB_Unstim', 'CD8.Tcells_CREB_Unstim', 'Gr_CREB_Unstim', 'intMCs_CREB_Unstim', 'M.MDSC_CREB_Unstim', 'mDCs_CREB_Unstim', 'Tbet.CD4.Tcells_mem_CREB_Unstim', 'Tbet.CD4.Tcells_naive_CREB_Unstim', 'Tbet.CD8.Tcells_mem_CREB_Unstim', 'Bcells_ERK_Unstim', 'CD16.CD56.NKcells_ERK_Unstim', 'CD4.Tcells_mem_ERK_Unstim', 'CD45RA.Tregs_ERK_Unstim', 'CD8.Tcells_naive_ERK_Unstim', 'CD8.Tcells_ERK_Unstim', 'cMCs_ERK_Unstim', 'ncMCs_ERK_Unstim', 'Tbet.CD4.Tcells_mem_ERK_Unstim', 'Tbet.CD8.Tcells_naive_ERK_Unstim', 'TCRgd.Tcells_ERK_Unstim', 'Bcells_IkB_Unstim', 'CD16.CD56.NKcells_IkB_Unstim', 'CD4.Tcells_mem_IkB_Unstim', 'CD4.Tcells_naive_IkB_Unstim', 'CD45RA.Tregs_IkB_Unstim', 'CD7.NKcells_IkB_Unstim', 'CD8.Tcells_mem_IkB_Unstim', 'cMCs_IkB_Unstim', 'intMCs_IkB_Unstim', 'mDCs_IkB_Unstim', 'ncMCs_IkB_Unstim', 'pDCs_IkB_Unstim', 'Tbet.CD4.Tcells_mem_IkB_Unstim', 'Tbet.CD4.Tcells_naive_IkB_Unstim', 'Tbet.CD8.Tcells_naive_IkB_Unstim', 'TCRgd.Tcells_IkB_Unstim', 'CD4.Tcells_mem_MAPKAPK2_Unstim', 'CD45RA.Tregs_MAPKAPK2_Unstim', 'CD8.Tcells_naive_MAPKAPK2_Unstim', 'CD8.Tcells_MAPKAPK2_Unstim', 'Gr_MAPKAPK2_Unstim', 'intMCs_MAPKAPK2_Unstim', 'M.MDSC_MAPKAPK2_Unstim', 'mDCs_MAPKAPK2_Unstim', 'ncMCs_MAPKAPK2_Unstim', 'pDCs_MAPKAPK2_Unstim', 'Tbet.CD4.Tcells_mem_MAPKAPK2_Unstim', 'Tbet.CD4.Tcells_naive_MAPKAPK2_Unstim', 'Tbet.CD8.Tcells_naive_MAPKAPK2_Unstim', 'Bcells_NFkB_Unstim', 'CD16.CD56.NKcells_NFkB_Unstim', 'CD45RA.Tregs_NFkB_Unstim', 'CD45RA.Tregs_NFkB_Unstim.1', 'CD56.CD16.NKcells_NFkB_Unstim', 'CD8.Tcells_mem_NFkB_Unstim', 'CD8.Tcells_naive_NFkB_Unstim', 'CD8.Tcells_NFkB_Unstim', 'cMCs_NFkB_Unstim', 'intMCs_NFkB_Unstim', 'M.MDSC_NFkB_Unstim', 'mDCs_NFkB_Unstim', 'ncMCs_NFkB_Unstim', 'pDCs_NFkB_Unstim', 'Tbet.CD4.Tcells_naive_NFkB_Unstim', 'TCRgd.Tcells_NFkB_Unstim', 'Bcells_p38_Unstim', 'CD4.Tcells_mem_p38_Unstim', 'CD4.Tcells_p38_Unstim', 'CD8.Tcells_mem_p38_Unstim', 'intMCs_p38_Unstim', 'M.MDSC_p38_Unstim', 'pDCs_p38_Unstim', 'Tbet.CD4.Tcells_mem_p38_Unstim', 'Tbet.CD4.Tcells_naive_p38_Unstim', 'Tbet.CD8.Tcells_mem_p38_Unstim', 'TCRgd.Tcells_p38_Unstim', 'Tregs_p38_Unstim', 'Bcells_S6_Unstim', 'CD16.CD56.NKcells_S6_Unstim', 'CD4.Tcells_mem_S6_Unstim', 'CD4.Tcells_naive_S6_Unstim', 'CD45RA.Tregs_S6_Unstim.1', 'CD8.Tcells_S6_Unstim', 'cMCs_S6_Unstim', 'M.MDSC_S6_Unstim', 'pDCs_S6_Unstim', 'Tbet.CD4.Tcells_naive_S6_Unstim', 'Tregs_S6_Unstim', 'Bcells_STAT1_Unstim', 'CD4.Tcells_naive_STAT1_Unstim', 'CD4.Tcells_STAT1_Unstim', 'CD45RA.Tregs_STAT1_Unstim.1', 'CD56.CD16.NKcells_STAT1_Unstim', 'CD8.Tcells_mem_STAT1_Unstim', 'mDCs_STAT1_Unstim', 'Tregs_STAT1_Unstim', 'Bcells_STAT3_Unstim', 'CD16.CD56.NKcells_STAT3_Unstim', 'CD4.Tcells_naive_STAT3_Unstim', 'CD45RA.Tregs_STAT3_Unstim', 'CD45RA.Tregs_STAT3_Unstim.1', 'CD56.CD16.NKcells_STAT3_Unstim', 'CD7.NKcells_STAT3_Unstim', 'CD8.Tcells_mem_STAT3_Unstim', 'CD8.Tcells_naive_STAT3_Unstim', 'CD8.Tcells_STAT3_Unstim', 'cMCs_STAT3_Unstim', 'M.MDSC_STAT3_Unstim', 'ncMCs_STAT3_Unstim', 'pDCs_STAT3_Unstim', 'Tbet.CD4.Tcells_mem_STAT3_Unstim', 'Tbet.CD4.Tcells_naive_STAT3_Unstim', 'Bcells_STAT5_Unstim', 'CD16.CD56.NKcells_STAT5_Unstim', 'CD4.Tcells_naive_STAT5_Unstim', 'CD45RA.Tregs_STAT5_Unstim', 'CD56.CD16.NKcells_STAT5_Unstim', 'CD8.Tcells_mem_STAT5_Unstim', 'CD8.Tcells_naive_STAT5_Unstim', 'CD8.Tcells_STAT5_Unstim', 'cMCs_STAT5_Unstim', 'Gr_STAT5_Unstim', 'ncMCs_STAT5_Unstim', 'Tbet.CD4.Tcells_naive_STAT5_Unstim', 'Tbet.CD8.Tcells_mem_STAT5_Unstim', 'Tbet.CD8.Tcells_naive_STAT5_Unstim', 'Tregs_STAT5_Unstim']",263,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1]"
